ID,UUID, LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,Distance,DistanceUnit,Addr_ContactTelephone1,Addr_ContactTelephone2,Addr_ContactEmail,Addr_AccessComments,Addr_GeneralComments,Addr_RelatedURL,ConnectionType,ChargerType,UsageType,NumberOfPoints,GeneralComments,DateLastConfirmed,StatusType,DateLastStatusUpdate,DateCreated
129142,ED27E841-BB96-43E9-BFC5-09B5A327DD26,Homewood Suites Pleasant Hill Concord,650 Ellinwood Wy,,Pleasant Hill,,94523,United States,37.961354,-122.054339,,0,(925) 483-9850,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 19kW.Available for customers. Please see front desk.",,Operational,7/15/2019 16:05,7/15/2019 16:05
129144,248795E0-8E2D-4E18-8AFD-A0C7659909D4,Columbia Center,1152 15th St NW,,Washington,,20005,United States,38.90493,-77.035048,,0,(202) 350-6625,,,,,,Tesla (Model S onwards);,,Public,1,"1 Tesla Connector, up to 10kW.Parking fees will apply. Please see valet.",,Operational,7/15/2019 16:05,7/15/2019 16:05
129135,E3ED9EAE-82F4-49A0-9C5E-19CA33D176C0,Garage At the Main Hotel,100 E. Main St,,Norfolk,,23510,United States,36.846457,-76.292117,,0,(757) 623-1757,,,,,,Tesla (Model S onwards);,,Public,3,"3 Tesla Connectors, up to 16kW.Parking fees will apply. Self park.",,Operational,7/15/2019 16:04,7/15/2019 16:04
129136,D5E1BC61-8EAE-4A64-959B-D56E82ADC72D,Red Hawk Casino,1 Red Hawk Pkwy,,Placerville,California,95667,United States,38.694947,-120.908402,,0,(888) 573-3495,,,,,,Tesla (Model S onwards);,,Public,8,"4 Tesla Connectors, up to 16kW.Available to the public. Please see valet.",,Operational,8/28/2019 20:01,7/15/2019 16:04
129140,C389173A-81D7-4825-82C6-D4CEA837D6F3,Barona Resort and Casino,1932 Wildcat Canyon RD,,Lakeside,,92040,United States,32.939979,-116.873918,,0,(619) 443-2300,,,,,,Tesla (Model S onwards);,,Public,6,"6 Tesla Connectors, up to 10kW.Available for customers. Self park.",,Operational,7/15/2019 16:04,7/15/2019 16:04
129034,935E1862-390C-469B-A664-3ECBE754199E,Hampton Ford Hyundai,177 Lafayett Road,,North Hampton,NH,3862,United States,42.99089909,-70.81725601,,0,603-964-8771,,,,,https://www.hamptonfordhyundai.com,J1772;,,Public,1,,,Operational,7/15/2019 14:11,7/10/2019 20:46
129022,67CCE602-E40A-4E79-B89C-E58AAEAA8EBE,U-Haul Smart Mobility Center,5050 West Tennessee St,,Tallahassee,Leon County,32399,United States,30.45911315,-84.36199989,,0,8505762317,,chris_ferguson@uhaul.com,Free 24/7,,http://www.uhaul.com,J1772;,,Public,3,Currently free to public.,,Operational,7/15/2019 14:13,7/10/2019 15:54
128946,EB3E8394-3CA7-49F8-8999-758747CA9085,PLACE,3883 Parkview Ln,,Irvine,CA,,United States,33.72108284,-117.6007374,,0,,,,,,,SAE Combo (DC Fast Charge J1772);,,Public,1,,,Operational,7/12/2019 16:31,7/10/2019 1:40
128929,CF8CB981-2F6C-471C-9346-BCFB73F27229,White River Electric,504 Main Street,,Meeker,CO,81641,United States,40.03705985,-107.9125018,,0,,,,In parking lot off 5th Street between Market and Main.,,,SAE Combo (DC Fast Charge J1772); J1772; CHAdeMO;,,Public,1,,,Operational,10/6/2019 17:01,7/9/2019 5:26
128928,69AD99CE-1EAB-400E-8E35-D5A7D73A3ED2,Rocky Mountain Power,2011 UT-10,,Price,UT,84501,United States,39.57109439,-110.8156879,,0,,,,,,,SAE Combo (DC Fast Charge J1772); CHAdeMO; J1772;,,Public,2,Free chargers compliments of Rocky Mountain Power.  CCS and Chademo up to 25 kw.  And also two level 2 chargers.  Located in public parking lot of their offices in Price.  No amenities nearby.,,Operational,7/9/2019 23:04,7/9/2019 5:11
128887,F48FB0E2-AD99-40B1-8E00-14C515089AED,Alameda Municipal Power - Free Level 3 Charging,2000 Grand St,,Alameda,Alameda County,94501,United States,37.77617519,-122.252345,,0,,,,Public Access - Limited to 30 Minutes,,,CHAdeMO; SAE Combo (DC Fast Charge J1772);,,Public,2,Free Charging. Limited to 30 minutes.,,Operational,7/8/2019 11:21,7/4/2019 0:39
128826,BBA3421C-BE58-4E7C-B0A9-3018C35BC264,Corning Museum of Glass Welcome Center,Centerway,,Steuben County,New York,14830,United States,42.15315161,-77.05392158,,0,(607) 937-5371,,info@cmog.org,Four Public ChargePoint charging stations available.,,http://www.cmog.org,J1772;,,Public,4,4 stations with short walk or free shuttle to the Corning Museum of Glass and/or Rockwell Museum,,Operational,7/2/2019 4:53,6/30/2019 23:30
128792,BEF31BCB-4D1A-4BAE-B215-5B732303257F,"City Hall,",Dorthy Dottie Doyle Way,,cambridge,massachusetts,2139,United States,42.36703781,-71.10530569,,0,617-349-4604,,bcooke@cambridgema.gov,3 hour time limit,,https://www.cambridgema.gov/cdd/transportation/programs/currentprograms/electricvehicles,J1772;,,Public,1,,,Operational,7/2/2019 4:54,6/27/2019 18:13
128791,4263D906-2220-41FD-95ED-747F346E3E94,"Public lot 5, dual head leveling 2 charging station",84 Bishop Allen Drive,,Cambridge,massachusetts,2139,United States,42.36546676,-71.10185625,,0,617-349-4604,,bcooke@cambridgema.gov,Paying at parking meter still required. 4 hour time limit from 8am-6pm. 2 hour time limit 6pm-10pm.,,https://www.cambridgema.gov/cdd/transportation/programs/currentprograms/electricvehicles,J1772;,,Public,2,,,Operational,7/1/2019 4:59,6/27/2019 18:07
128790,94DCC23D-6CDB-49AF-876C-3DCC6A581616,"Public lot 12, dual port level 2 charging station",7 Warren Street,,Cambridge,Massachusetts,2139,United States,42.37248549,-71.08856007,,0,617-349-4604,,bcooke@cambridgema.gov,Paying at parking meter still required. 4 hour time limit from 8am-6pm.,,https://www.cambridgema.gov/cdd/transportation/programs/currentprograms/electricvehicles,J1772;,,Public,2,overnight charging allowed,,Operational,7/1/2019 5:31,6/27/2019 18:00
128789,63C01853-D2A4-4C1E-9B5B-D09315D96D84,"Public Lot 8, dual port level 2 charging station",375 Green Street,,Cambridge,Massachusetts,2139,United States,42.3658173,-71.10565037,,0,617-349-4604,,bcooke@cambridgema.gov,Paying at parking meter still required. 2 hour limit from 8am-6pm. 4 hour limit from 6pm-10pm.,,https://www.cambridgema.gov/cdd/transportation/programs/currentprograms/electricvehicles,J1772;,,Public,2,Overnight charging allowed,,Operational,7/1/2019 5:43,6/27/2019 17:54
128788,76FB5D74-3E57-4AB0-8DCF-43D0D080D55F,Public Lot 9,400 green street,,cambridge,massachusetts,2139,United States,42.36591346,-71.10624315,,0,617-349-4604,,bcooke@cambridgema.gov,Paying at parking meter still required. 2 hour time limit from 8am - 6pm. 4 hour time limit from 6pm-10pm,,https://www.cambridgema.gov/cdd/transportation/programs/currentprograms/electricvehicles,J1772;,,Public,2,overnight charging allowed,,Operational,7/2/2019 4:55,6/27/2019 17:40
128564,510C7CF3-7B95-4524-8131-756C073B6AA4,Welcome Center,Loop Rd,,Unity,ME,4988,United States,44.60489982,-69.33234251,,0,2075097100,,,In the parking lot of the Welcome Center,,,J1772;,,Public,1,,,Operational,6/26/2019 17:37,6/26/2019 15:06
128312,D10EA177-F853-4E6E-8DD7-9F374A4782DC,Westminster Mall,Westminster Mall,,Westminster,California,92683,United States,33.74867581,-118.0120113,,0,,,,,,,J1772;,,Public,4,,,Operational,6/24/2019 9:35,6/21/2019 20:40
128304,1AA28A85-9639-4662-A89E-F173BC164401,Courtyard By Marriott Atlanta/Vinings,2829 Overlook Pkwy,,Atlanta,Georgia,30339,United States,33.780634,-84.480871,,0,(770) 436-8300,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 16kW.Available for customers. Self park.",,Operational,6/21/2019 6:09,6/21/2019 6:09
128305,C2243CA3-C090-4E96-8329-3FD60CC15A3E,Woodhouse Day Spa - Liberty,7272 Liberty Wy,,Liberty Township,Ohio,45069,United States,39.370381,-84.380897,,0,(513) 755-4530,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 8kW.Available to the public. Self park.",,Operational,6/21/2019 6:09,6/21/2019 6:09
128302,2667AF2A-2EBC-4B58-A523-0E813684AB55,La Quinta By Wyndham Houston East I-10,16211 East Fwy,,Channelview,Texas,77530,United States,29.783178,-95.112484,,0,(281) 864-5293,,,,,,Tesla (Model S onwards);,,Public,3,"3 Tesla Connectors, up to 8kW.Available for customers. Please see front desk.",,Operational,6/21/2019 6:08,6/21/2019 6:08
128299,595EC4D5-4FDD-4D82-B850-E62D08E63C09,Rock Eagle 4-H Center,350 Rock Eagle RD,,Eatonton,Georgia,31024,United States,33.4231625,-83.3972435,,0,(706) 484-2899,,,,,,Tesla (Model S onwards);,,Public,1,"1 Tesla Connector, up to 16kW.Available for members only. Please call ahead.",,Operational,6/21/2019 6:07,6/21/2019 6:07
128292,65B53FE8-8B7B-48A3-A7F9-3C90C507113F,Homewood Suites St. Louis Park,5305 Wayzata BLVD,,St Louis Park,Minnesota,55416,United States,44.969261,-93.347065,,0,(952) 544-0495,,,,,,Tesla (Model S onwards);,,Public,3,"3 Tesla Connectors, up to 16kW.Available for customers. Self park.",,Operational,6/21/2019 6:06,6/21/2019 6:06
128293,4386F3F4-CB54-4262-A7C3-030D3C18ED4D,Oakhurst Inn,100 Oakhurst Cir,,Charlottesville,Virginia,22903,United States,38.031897,-78.506854,,0,(434) 872-0100,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 8kW.Available for customers. Please see front desk.",,Operational,6/21/2019 6:06,6/21/2019 6:06
128296,05E865CF-5522-4DD0-9FF4-FE9A1FEAC80B,Wilson Air Center Houston,9000 Randolph St,,Houston,Texas,77061,United States,29.638358,-95.275339,,0,(713) 649-8700,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 13kW.Available for customers. Please call ahead.",,Operational,6/21/2019 6:06,6/21/2019 6:06
128291,4C88B8E0-5C26-45E5-8892-3C10055D6689,Wrap N Shine Auto Spa,97 Bridgeport Ave #10,,Shelton,Connecticut,6484,United States,41.3102537,-73.0988501,,0,(203) 732-2831,,,,,,Tesla (Model S onwards);,,Public,1,"1 Tesla Connector, up to 14kW.Available for customers. Self park.",,Operational,6/21/2019 6:05,6/21/2019 6:05
128288,36E805C2-6ACF-4FBF-AE3E-1552A15E687B,Advantage Gallery,7850 N. Milwaukee Ave,,Niles,Illinois,60714,United States,42.0240608,-87.8129991,,0,(847) 965-4444,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 16kW.Available for customers. Please see front desk.",,Operational,6/21/2019 6:04,6/21/2019 6:04
128289,C6199DA7-DE3A-4C69-8EC1-69827414C3E0,Doubleback Winery,3853 Powerline RD,,Walla Walla,Washington,99362,United States,46.014123,-118.310165,,0,(509) 525-3334,,,,,,Tesla (Model S onwards);,,Public,1,"1 Tesla Connector, up to 16kW.Available for customers. Please call ahead.",,Operational,6/21/2019 6:04,6/21/2019 6:04
128283,0D3D2B85-DCFC-483C-9A41-22E7A8CCBAC9,City Center Garage,125 N Dixie Hwy,,West Palm Beach,Florida,33401,United States,26.714202,-80.053767,,0,(561) 822-1500,,,,,,Tesla (Model S onwards);,,Public,6,"6 Tesla Connectors, up to 13kW.Available to the public. Self park.",,Operational,6/21/2019 6:03,6/21/2019 6:03
128280,5F3F3734-4FF5-4145-8DFD-B1DF2A01F3C0,Residence Inn By Marriott Rocklin Roseville,1850 Freedom Wy,,Roseville,California,95667,United States,38.793192,-121.297453,,0,(916) 780-1850,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 13kW.Available for customers. Please see front desk.",,Operational,6/21/2019 6:02,6/21/2019 6:02
128282,414B4990-4957-4A16-AC32-46432AD2C36D,Hilton Garden Inn Minneapolis St. Paul-Shoreview,1050 Gramsie RD,,Shoreview,Minnesota,55126,United States,45.060663,-93.144428,,0,(651) 415-1956,,,,,,Tesla (Model S onwards);,,Public,4,"4 Tesla Connectors, up to 16kW.Available for customers. Self park.",,Operational,6/21/2019 6:02,6/21/2019 6:02
128277,8F592B0C-3A6D-4B40-A139-409085E99DDD,Hampton Inn Gardner Conference Center,151 S Ceder Niles RD,,Gardner,Kansas,66030,United States,38.809367,-94.889966,,0,(913) 856-2100,,,,,,Tesla (Model S onwards);,,Public,1,"1 Tesla Connector, up to 16kW.Available for customers. Self park.",,Operational,6/21/2019 6:01,6/21/2019 6:01
128279,6A9AC648-29F6-497F-9FBF-43BE2A937053,Lake Moc-A-Tek Inn,159 Purdytown Tpke,,Lakeville,Pennsylvania,18438,United States,41.427925,-75.285364,,0,(570) 226-9717,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 13kW.Available to the public. Self park.",,Operational,6/21/2019 6:01,6/21/2019 6:01
128075,DD00E8ED-4F25-45D4-95F0-5B478CA9A04B,Hurricane Road,Hurricane Road,,Keene,Essex County,12942,United States,44.25472915,-73.79032842,,0,518-576-4444,,,24/7 Access. No key fob or credit card needed.,,https://www.townofkeeneny.com/,J1772;,,Public,1,"Public EV station, 32 amp level 2. $1 per hour donation requested, there is a cash donation box on the post. Four hour limit. Located right in downtown Keene, within walking distance of shops, restaurants, lodging, coffee and more.",,Operational,6/19/2019 17:06,6/13/2019 16:54
128063,749D2B9E-0CB7-4ED8-BADC-2F70061A6D6F,Greenway Parking Garage,60 W Kinzie,,Chicago,Illinois,60654,United States,41.889236,-87.630247,,0,(312) 527-1265,,,,,,Tesla (Model S onwards);,,Public,24,"24 Tesla Connectors, up to 16kW.Parking fees will apply. Self park.",,Operational,6/13/2019 6:11,6/13/2019 6:11
128064,B100804C-87BA-4C7F-90E2-F0AEE13B87C0,Manitou Springs Pool & Fitness Center Lot,300 Garden of the Gods PL,,Manitou Springs,Colorado,80829,United States,38.857872,-104.897045,,0,(719) 685-2601,,,,,,Tesla (Model S onwards);,,Public,4,"4 Tesla Connectors, up to 16kW.Available to the public. Self park.",,Operational,6/13/2019 6:11,6/13/2019 6:11
128044,0DACAE86-386E-495C-82EA-9FB095628212,Home2 Suites Tampa Usf Near Busch Gardens,11606 N Mckinley DR,,Tampa,Florida,33612,United States,28.053566,-82.416916,,0,(813) 750-8844,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 16kW.Available to the public. Self park.",,Operational,6/13/2019 6:06,6/13/2019 6:06
127954,C4812368-C049-4425-987C-B93B9BBF5B1D,Holiday Inn Express and Suites Visalia,5625 W Cypress Ave,,Visalia,California,93277,United States,36.324517,-119.353754,,0,(559) 627-0600,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 5kW.Available to the public. Self park.",,Operational,6/12/2019 6:19,6/12/2019 6:19
127946,4AD66A44-1BF5-4729-A221-55B342A311DA,Aloft Silicon Valley,8200 Gateway BLVD,,Newark,California,94560,United States,37.535982,-122.062901,,0,(510) 494-8800,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 6kW.Available to the public. Self park.",,Operational,6/12/2019 6:18,6/12/2019 6:18
127926,7A465BCF-A03D-40E1-B9F1-B2C936AA2128,Clematis Garage,500 Banyan BLVD,,West Palm Beach,Florida,33401,United States,26.71417,-80.05557,,0,(561) 822-1500,,,,,,Tesla (Model S onwards);,,Public,8,"8 Tesla Connectors, up to 16kW.Available to the public. Self park.",,Operational,6/12/2019 6:14,6/12/2019 6:14
127800,A6DC365C-1B05-4078-8FAC-AB65C4F0BFBD,Mount Rushmore National Memorial,13000 Hwy 244,,KEYSTONE,SD,57751,United States,43.87621751,-103.4529186,,0,1.61E+13,,kcrosby@xanterra.com,These are in the north corner of level 2 of the parking facility at Mount Rushmore National Memorial.,,https://www.mtrushmorenationalmemorial.com/parking,J1772; Tesla (Model S onwards);,,Public,6,,,Operational,6/12/2019 7:12,6/11/2019 22:45
127798,0DB18EDE-2958-4A5D-98B5-621D94526CC2,Kroger,1931 Jesse Jewell Parkway,,Hall County,Hall County,30507,United States,34.31497606,-83.79766649,,0,,,,,,,J1772;,,Public,2,,,Operational,6/12/2019 10:57,6/11/2019 15:34
127743,C259F5BB-D961-4E89-89FC-FAF8FDCED048,AAA Colorado,6061 South Willow Drive,,Greenwood Village,CO,80111,United States,39.60656574,-104.88839,,0,303-753-1957,,digital@colorado.aaa.com,Chargers are located on the Southwest side of the building.,,https://www.colorado.aaa.com/locations/greenwood-village?zip=80111,J1772;,,Public,2,"EV Charging available to all AAA Colorado members.  This is a AAA Store location that includes a travel agency, insurance agency and car buying agency, along with all of the usual AAA services.",,Operational,6/11/2019 8:04,6/10/2019 21:36
127705,84FED145-6F33-4481-8324-9743526B6DA1,"San Francisco, Ca - Letterman Drive Supercharger",1 Letterman Drive,,94129,CA,San Francisco,United States,37.798185,-122.448715,,0,,,,,,,Tesla Supercharger;,,Public,6,"Charging6 Superchargers, available 24/7, up to 72kW",,Operational,6/8/2019 6:00,6/8/2019 6:00
127704,3ADEBAD2-0F29-46EC-B13F-43089B109D22,"Fairfield, Ca - Holiday Lane Supercharger",1350 Holiday Lane,,Fairfield,CA,94534,United States,38.256618,-122.065062,,0,,,,,,,Tesla Supercharger;,,Public,12,"Charging12 Superchargers, available 24/7, up to 120kW",,Operational,6/8/2019 5:59,6/8/2019 5:59
127694,92DB5653-578C-482C-89E8-2CA72E0A3B41,City of Delta,111 West 3rd Street,,Delta,CO,81416,United States,38.74305126,-108.071252,,0,970-248-0057,,lou@atlastasolar.com,The City of Delta 50kW EVDCFC,,,SAE Combo (DC Fast Charge J1772); CHAdeMO;,,Public,1,,,Operational,10/1/2019 9:12,6/8/2019 0:35
127693,ADE5125E-14A9-4081-B0F0-FD0EA992863B,Viroqua Food Co+op,609 North Main Street,Parking Lot off of Broadway Street,Viroqua,WI,54665,United States,43.56069759,-90.88758211,,0,608-637-7511,,outreach@viroquafood.coop,"EV charging stations are available during same hours of operation (open daily, 7am-9pm). Charges are free, but please consider donating to our local food pantry in exchange for your free vehicle charge! Ask a staff member how to donate inside our store.",,https://www.viroquafood.coop,J1772;,,Public,2,"Output split to 2 cables. When 2 cars are charging simultaneously, the output will be cut to half of total.",,Operational,6/8/2019 22:07,6/7/2019 20:43
127665,04127616-8B70-4565-8EAD-F922CE25917B,"Celebration, FL Supercharger",6210 W Irlo Bronson Memorial Hwy,,Celebration,FL,34747,United States,28.331278,-81.53247,,0,,,,,,,Tesla Supercharger;,,Public,8,"Charging8 Superchargers, available 24/7, up to 120kW",,Operational,6/7/2019 5:58,6/7/2019 5:58
127658,245D7966-68E2-4B50-8972-CA1BC89FDFD2,"St. Charles, Mo - Beale Street Supercharger",1650 Beale Street,,St. Charles,MO,63303,United States,38.764651,-90.493732,,0,,,,,,,Tesla Supercharger;,,Public,12,"Charging12 Superchargers, available 24/7, up to 120kW",,Operational,6/7/2019 5:57,6/7/2019 5:57
127592,11C5B22D-111E-4C1A-B8D2-A69A8B1FD1C1,Hilton San Francisco Financial District,750 Kearny St,,San Francisco,California,94108,United States,37.795208,-122.404869,,0,(415) 433-6600,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 14kW.Parking fees will apply. Please see front desk.",,Operational,6/5/2019 11:58,6/5/2019 11:58
127583,0D97F2E4-0F1E-4FB4-B708-45F2CB51D32B,La Quinta Inn & Suites By Wyndham Brunswick,100 Capital Square DR,,Brunswick,Georgia,31525,United States,31.243279,-81.507286,,0,(912) 263-3000,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 10kW.Available for customers. Self park.",,Operational,6/5/2019 11:54,6/5/2019 11:54
127582,BD0AEC9B-7F2E-4346-AD0D-EC8AA2540DB4,Industry Rino Station,3858 Walnut St,,Denver,Colorado,80205,United States,39.770729,-104.970505,,0,(720) 500-4001,,,,,,Tesla (Model S onwards);,,Public,1,"1 Tesla Connector, up to 10kW.Available to the public. Self park.",,Operational,6/5/2019 11:52,6/5/2019 11:52
127581,60CA9D49-587B-4191-AAC4-A7F712F1A505,Hilton San Francisco Union Square,333 O'farrell St,,San Francisco,California,94102,United States,37.786079,-122.4104325,,0,(415) 771-1400,,,,,,Tesla (Model S onwards);,,Public,1,"1 Tesla Connector, up to 8kW.Available for customers. Please see front desk.",,Operational,6/5/2019 11:51,6/5/2019 11:51
127551,25508261-F045-4577-A55A-65552D14DFCE,Agrarian Hotel,325 E Branch St,,Arroyo Grande,California,93420,United States,35.1249,-120.576177,,0,(805) 574-6040,,,,,,Tesla (Model S onwards);,,Public,3,"3 Tesla Connectors, up to 16kW.Available for customers. Please see front desk.",,Operational,6/5/2019 11:38,6/5/2019 11:38
127553,23370757-10DE-49E3-B750-6EC7BBA8CC91,Sleep Inn & Suites Tampa,6231 S Dale Mabry Hwy,,Tampa,Florida,33611,United States,27.87655,-82.506961,,0,(813) 831-4020,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 16kW.Available for customers. Self park.",,Operational,6/5/2019 11:38,6/5/2019 11:38
127549,73D1CF1A-9168-4DF2-8C1C-5A6296D15E0B,Holiday Inn Club Vacations At Desert Resort,3950 Koval LN,,Las Vegas,Nevada,89109,United States,36.11814,-115.163598,,0,(702) 731-6100,,,,,,Tesla (Model S onwards);,,Public,2,"2 Tesla Connectors, up to 8kW.Available for customers. Self park.",,Operational,6/5/2019 11:37,6/5/2019 11:37
127542,BDC02254-0B67-4660-A91E-23DBB9CB9860,La Quinta By Wyndham Kanab,465 S 100 E,,Kanab,Utah,84741,United States,37.040717,-112.525873,,0,(435) 412-6670,,,,,,Tesla (Model S onwards);,,Public,4,"4 Tesla Connectors, up to 16kW.Available for customers. Please see front desk.",,Operational,6/5/2019 11:33,6/5/2019 11:33
127543,4C31230E-211F-4C07-8124-5735E0B4ABDC,Holiday Inn Express Lexington East Winchester,100 Winchester Plaza,,Winchester,Kentucky,40391,United States,38.289061,-84.566298,,0,(859) 795-8050,,,,,,Tesla (Model S onwards);,,Public,4,"4 Tesla Connectors, up to 16kW.Available for customers. Self park.",,Operational,6/5/2019 11:33,6/5/2019 11:33
127239,3DA6CA6E-1207-4F1D-AE62-EADA9FFC089E,Clean Fuels Utah,35 E 400 S,,Orem,Utah,84058,United States,40.290047,-111.6945591,,0,801-802-6080,,CNGUTAH@GMAIL.COM,Charger is located on the southwest corner of the building. Free to use. No overnight parking. 240v 32 amp charger. Charger is used by dealership vehicles. Feel free to unplug if you need the charge.,,https://www.cleanfuelsutah.com,J1772;,,Public,1,,,Operational,6/2/2019 9:20,5/31/2019 20:07
127238,C9B0402A-003B-4D48-A288-E91CB8843291,Redemption Square Parking Garage 1 EV Charging Station,707 Redemption Square Rd,,Houston,TX,77044,United States,29.91991464,-95.20341501,,0,,,,,,http://generationpark.com,J1772;,,Public,2,,,Operational,6/2/2019 9:16,5/31/2019 14:50
127232,0AD1A995-2CEE-401D-A6B1-71757CFFE182,Greenlots - Rickers,9797 E 116th St,,Fishers,IN,46037,United States,39.9566438,-85.9955189,,0,+1 317-849-8590,,help@greenlots.com,The charger is located at the southeast corner of the building. Nissan No Charge To Charge.,,https://greenlots.com/,SAE Combo (DC Fast Charge J1772); CHAdeMO;,,Public,1,,,Operational,5/31/2019 13:40,5/31/2019 3:38
